"Gene","GSM466408","GSM466409","GSM466410","GSM466411","GSM466412","GSM466413","GSM466414","GSM466415","GSM466416","GSM466417","GSM466418","GSM466419"
"Pank4",2.95698711964293,3.01004612788136,2.97264502259526,2.89830551334489,2.90158298615448,2.95800719198841,2.99199241429088,2.97896842928601,2.76978687266028,2.86173580517206,2.9270661715459,2.96263936186162
"Exoc2",2.93616221129902,2.94540309976026,2.94506686702202,2.93476029474979,2.92903089880324,2.9290827794818,2.93616221129902,2.89485279918015,2.93616221129902,2.9799873597859,2.8866882391132,2.93616221129902
"Tex264",2.98140098964653,3.07001369652676,2.85392809494149,3.0049553679413,2.97507562078782,2.91316165265612,2.95126434982164,2.99251128371082,2.78822688088797,2.89549093290763,2.7927004325311,2.96137569723045
"Dolk",2.94428202833777,2.88787293063603,2.9675273342516,2.9918388078959,2.89177152033315,2.89257258324589,2.9544192025825,2.93363424927657,2.9082993338951,2.98630031717049,2.92537332676731,2.89247914614408
"Stk11ip",2.90690755198459,2.93906336357271,2.93490420288804,2.88076080690476,2.94782821872644,2.98871835683675,2.89745551091756,2.9297330132765,2.93556946558856,2.92040783364424,2.95522938457691,2.93906336357271
"Fam193b",2.81735777024001,2.98244234995126,2.93637609612403,2.92991724637559,2.93783240271652,2.93234325397089,2.98555396167703,2.91568876198669,2.99175788192312,2.92242664244822,2.91183951025063,2.90504416237192
"Exosc7",2.92832447405797,2.94402375239053,2.9746634036549,2.92832447405797,2.91043635659214,2.94450579961206,2.92121887955797,2.92796222073448,2.95233836006083,2.93028201151996,2.90352073177007,2.89979338553549
"Gdpd5",2.97191131462151,3.05023442218428,2.95562972069835,2.84231516430903,2.97399261179065,2.93722957128021,2.91440662527503,3.02312950423188,2.84231516430903,2.84076901977611,2.92465821860695,2.88667666739964
"Acp6",2.89134647746137,2.90686907005321,2.90150866915361,2.97479523724129,2.93250975196703,2.94739064099939,2.89277782772787,2.98318921158751,2.90162412804143,2.97662915279405,2.90508972483909,2.94937749380877
"Vps33b",2.93080756984286,2.97645621033833,2.90551742823793,3.03270684849729,2.94527332173057,2.83644677889528,2.96705654857725,3.00446696435644,2.80498940807481,2.88618199539865,2.92516287498747,2.94676039653958
"Bmyc",2.93061952255922,2.94216872642533,2.94216872642533,2.94216872642533,2.87919882533211,2.96128329981705,2.93632267599864,2.91694489285667,2.94216872642533,2.92117733161199,2.91694489285667,2.92998303869656
"Ubap1",2.9764985047331,2.92652130108844,2.94477902044881,2.93847208778009,2.89248449475719,2.89495077007081,2.97469024586735,2.97896046813207,2.90397612587868,2.94775321515823,2.8978099909921,2.88388163666288
"Lcat",2.84428645094965,3.01460451933607,2.91209310058951,2.93743483480548,2.97309823817436,3.0151412208915,2.88768147262524,2.90924782664225,2.70798347269218,2.9709691630327,3.0171015359698,2.96948225732553
"Tmsb15b2",2.97163421792124,2.95609950837064,3.00220438096196,2.94197446230797,2.88787195354278,2.75216394965481,2.95005617821955,2.97590905010654,2.94531153678035,2.93062198489466,2.90167666024995,2.9412534759924
"Gnpda1",3.00884050634366,2.84324394823426,2.9290837695956,2.90528322881821,2.84496043056836,2.88560010521819,2.99883996093256,2.96983853725227,2.9290837695956,2.95784270198164,2.92249103552164,2.96070046322235
"Fxyd5",2.91548241039682,2.85381261782802,2.88677283913559,2.82746430662931,2.88678658595854,2.89499681901954,2.94774792546126,3.02982503084248,2.9979282000861,3.01726599756037,2.93678163944063,2.95690633321431
"Akap1",2.93982010619782,2.93343630261416,2.9065841107769,2.84670403474387,2.97776986472173,2.98129799717082,2.8692376418452,2.92479091550188,2.93485300884004,2.93940966273271,2.97670966359251,2.92004730106869
"Zfp57",2.96225034636136,2.91639182580745,2.92279163006135,2.92279163006135,2.92834365589314,2.9201921248626,2.96629672036021,2.92920081493563,2.92920081493563,2.97238246640506,2.86245996970663,2.91787324207465
"Ppm1d",2.97064837367495,2.91738561686392,2.93854764202028,2.87794765875012,2.94792980443702,2.95367597309898,2.89316416290796,2.95021370168054,2.90350986269008,2.91386353406373,2.92325899020735,2.95913548719859
"Dhrs11",3.02683666385841,2.89500322445518,2.94325944924954,2.90565333105151,2.95957614826881,2.89926999299409,2.94140123209915,2.89926999299409,2.9658938647534,2.91378466351432,2.89926999299409,2.89926999299409
"Mmp14",2.96897425653164,2.92724436007305,2.93041489637022,2.93041489637022,2.84333066331045,2.92983789533698,2.96753863699689,2.95380533564415,2.8983018645642,2.93774195843336,2.93041489637022,2.92755703221331
"Cfap410",2.92614261924343,3.08566534698595,2.93283549982032,2.90159465824583,2.90219703707124,2.91007732368192,2.91464784476267,3.03770207051906,2.78630562431959,2.90747930299508,2.9012464612562,2.93956189199759
"Dnajc13",2.83535951745491,2.97814426278201,2.83711156475632,3.00316008543842,2.91698649811411,2.91274512733135,2.90574393787955,2.96866532214081,3.03887777629312,2.89823246147341,2.88965675667175,2.96038125208024
"Ccdc12",3.01046401882765,2.9648465896084,2.93363276056874,2.92826243875116,2.91500930362614,2.90998143672379,2.99081708497125,2.9481834492682,2.8146159892316,2.92909520557857,2.88261609252433,2.91528604186015
"Htra3",2.93257558830081,2.89395586576839,2.95686622853878,2.95983930723092,2.87946096466178,2.97429089440398,2.96605106929058,2.97429089440398,2.8683568195441,2.90663523830215,2.90642885277137,2.91854959781521
"Ppif",2.93112347878933,2.89201808427841,2.99356376393296,2.92337028825941,2.88314185704298,2.92853198033057,2.93112347878933,2.93112347878933,2.962351433834,2.93112347878933,2.89974368210861,2.92858864230851
"Pus10",2.93268090314271,2.9229567832616,2.92489974509482,2.91313792730011,2.9229567832616,2.92298379667717,2.98133800459679,2.94444637818064,2.9229567832616,2.9229567832616,2.8876052470538,2.9300355111557
"Papss2",2.85260482737368,2.90377344332908,2.95302393428373,2.94488475957566,3.00700774270397,2.90113600931572,2.92591800763571,2.93405887162824,2.93505125037652,2.91226903185349,2.9405437405022,2.91558355576133
"Cdc26",2.97775149374937,2.92489225709789,2.97416452699946,2.97652348518663,2.87981243415169,2.91042034121784,2.94684893980351,2.90662685916092,2.9050715028754,2.96999488115615,2.83564503510145,2.91138385949393
"Srxn1",2.77610533304342,2.91151154683854,2.93121934838621,2.93512734690071,2.97072131246759,3.01498738951791,2.8603748009697,3.03472677014861,2.88385568199471,2.97100257216233,2.90901233953226,2.91631345321431
"Capn15",2.94788199475565,2.91945080546653,2.94961138635812,2.87949009763716,2.99817445770841,3.05293704837141,2.87361767336135,2.83114165185328,2.73921062262057,2.90749012182941,3.00575261512985,3.00865500642376
"Xab2",2.92748256971138,2.99061553582319,2.90507414787676,2.90564406424585,2.9050524863805,2.86862411200624,2.98008371193164,2.9852280895368,2.90564406424585,2.90564406424585,2.89727678800299,2.93552701335497
"Timp1",2.86786466723645,2.87578125692762,2.75827166543671,2.72463381749485,2.79901073797771,2.82335860825815,2.92938730678971,3.12475513567803,3.0787897289862,3.08828682419641,3.04200659477277,2.99503693467937
"Slc6a7",2.96845192171929,2.98802963577953,2.98308245255466,2.88672172145672,2.98219635251888,2.92045653163439,2.89697351547173,2.86545307443189,2.96318167336776,2.86192674194232,2.85937938453222,2.93075645423346
"Stx2",2.93779141313952,2.9685616845923,2.88889185875088,2.92845205371311,2.94732868676053,2.94229514891044,2.99500071595754,2.93741999002644,2.8482533831121,2.85746883564366,2.87749389099853,2.9764241581783
"Zdhhc4",2.90282524451377,2.9211125052157,2.93294471779504,2.98246957080419,2.9439741580347,2.96730257122875,2.88481600815285,2.94904140096424,2.92834859534687,2.82886788548949,2.93167608407995,2.9318529360273
"Frmd5",2.90712599884145,2.92430635550045,2.90053964385557,2.94122061426466,2.86128373946334,3.00525861610583,2.90510768521824,2.87608473162683,2.96847539608882,2.96152611199717,2.96876315799708,2.88366086459227
"Ucp2",2.82490187074236,2.87265805113711,2.73391387541279,2.84293946548227,2.87199427870214,2.81859025547684,3.08152370420889,3.07727966668054,2.96931128199212,3.02758192923323,2.93459920404409,3.04587353874147
"Slc4a1",3.00618169902791,2.95615394534046,2.91290341207587,2.89849566269243,2.94836760726943,2.8977820214211,2.90729683480205,2.8977820214211,2.94214161633683,2.8977820214211,2.93596785170282,2.8977820214211
"Nsmaf",2.92854448469589,2.90213725470107,2.9578157613534,2.94489339457791,2.92854448469589,2.91771961928121,2.93235828602068,2.92322892763504,2.93649935410365,2.86893797524126,2.92854448469589,2.92854448469589
"Id3",2.86196197472906,2.9851793543114,2.91492680569627,2.90102851114864,2.9501047466449,2.94920764111475,2.94062508344645,2.94651125008447,2.78507379125569,2.9501047466449,2.96252425795712,2.9501047466449
"Atg101",2.91025072894716,2.96069202646312,2.89143585240518,2.97909427434929,2.9469249876128,2.93913280890813,2.92531239529345,2.92080118525137,2.84370897441329,2.90650138612828,2.92072252350927,2.94851208444543
"Cdk10",3.03111849785425,2.96606380229889,2.95473974459031,2.89559259774348,2.90137115573228,2.90176572185807,3.05210471791493,2.90000865268882,2.89034752543839,2.919847266788,2.78260379155367,2.89559259774348
"Ppip5k2",2.91060029988025,2.96150931494523,3.06325787249171,2.92076546466974,2.91060029988025,2.83171777992835,2.91060029988025,2.87640735297888,3.0791481344541,2.90451131453222,2.843517812245,2.8776925883719
"Pknox2",2.96361168375259,2.96361168375259,3.0022647932257,2.92053753142856,2.9840284841107,2.99528049308148,2.82651289491695,2.82546477588779,2.87292855217404,2.792495269038,2.98878865994279,2.94417450378516
"Btbd9",2.91666220550689,2.95349324579334,2.90201559048981,2.90469438117283,2.9306849243041,2.9326772752754,2.91993731026614,2.91962651984231,2.89645565194902,2.94117405891595,2.9306849243041,2.92891684484277
"Tenm4",2.92680156535918,2.98471512309829,2.9340775139454,2.89820645813568,2.94913953482892,2.93370293700833,2.96853710261623,2.83694146384646,2.86572201337029,2.87728724288124,2.91971382477463,2.98146971613926
"Sec24b",2.93997551182328,2.92510250294403,2.94596795087436,2.90004769377034,2.95795050049718,2.89516034577772,2.92170879086551,2.90084677961273,2.96842388155385,2.88924394825951,2.90878405297387,2.92170879086551
"Gkap1",2.9202824229736,2.89851297302955,2.78235062991231,3.06731609839328,3.00110905315998,2.99812892205329,2.87437193529525,2.79733069674273,2.86694898688376,2.942066042835,2.9100901617671,3.01502094368688
"Pelp1",2.95841713101211,2.90668071322612,2.884373059494,2.96148248696709,2.97604399717924,2.93756611037131,2.94433559895984,2.84845620797399,2.92735812302737,2.92735812302737,2.90668071322612,2.89453673366585
"Commd2",2.92458761620707,2.95469804496187,2.88557305833162,2.95757128382052,2.9240435209725,2.88881098117084,2.94037058466245,2.95285878733201,2.91806769687325,2.90331915169425,2.8642420814014,2.95899532601234
"Mfsd2a",2.91958910463098,2.96059234254546,2.84572245054671,3.04237263221385,2.91958910463098,2.9520725901751,2.92232493699911,2.94369043356257,2.8761920516997,2.91981965582127,2.9034711932284,2.86366156037122
"Rpp30",2.86705543223501,2.93573394111166,2.93306083167708,2.94958599025827,2.93460974649202,2.93330354506547,2.72258855653806,2.96710917834219,2.86901491425858,2.98273039399145,2.95912629493914,3.01053760406145
"Med27",2.99235635290051,2.91733234426162,2.95083488548919,2.91282032256162,2.91860502812933,2.97864987546353,2.88043941516801,2.91828248663016,2.88824892071168,2.9357911380934,2.85511880112029,2.91571266911961
"Safb",2.96313225001361,2.92381570052202,2.80119879598922,2.93015016154227,2.93804045602613,2.93015016154227,2.93015016154227,2.9281691826219,2.93015016154227,2.93189764813203,2.92131660404949,2.93366519645297
"Safb2",2.99703254844406,2.98811494430301,2.87248924605976,2.89772103368469,2.95884004109308,2.87866421463799,3.03031716693423,2.89007933517213,2.88138593262794,2.95094977852832,2.76757392496923,2.94555001782197
"Plpp7",2.95420398587638,3.04461996809163,2.96474236727221,2.91537988280093,2.90999708747589,3.01116884464074,2.9339692034682,2.96595553611043,2.56597930003377,2.87995706853466,2.95420398587638,2.95552473700335
"Rab3b",2.88518324573483,2.87774229161183,2.87774229161183,3.08875868404982,2.89066709318525,2.83076309692427,2.87774229161183,3.08579699094177,2.87774229161183,3.00304161412035,2.88232226806738,2.87774229161183
"Tnfrsf11b",2.77751568171323,3.01421518995145,2.99728027828731,3.00748428174443,2.98489700184848,2.96298765342478,2.75377167300141,2.93628025176618,3.09879533788685,2.67520995667453,2.97784242916747,2.8688653608614
"Gcn1",2.9693360169389,3.02265683801467,2.794480615546,2.94533985576736,2.9038675755744,2.9832699117563,2.8877479879227,2.96553879934998,2.75282713630816,2.97392904704477,2.91271708123308,2.94246236338079
"Slc30a4",2.86276243874901,2.90723461638825,2.96842388155385,2.96213436072952,2.91510762062328,2.91660605544873,2.81102762570537,2.9003438842092,3.03262067527855,2.92184522377021,2.93581064494056,2.91973515934273
"Fam217b",2.85247965559383,2.93766604790309,2.89997905400683,2.94855805506616,2.90760126216663,2.95279552257161,2.93245807602113,2.9027827029825,2.91302020986376,2.92842576199989,2.92796319285017,2.94433409576318
"Aldh5a1",2.90182068773654,2.90182068773654,2.90792263549692,2.90839569973689,2.89459933137562,2.94205170537875,2.90792263549692,2.90792263549692,2.90182068773654,2.90792263549692,2.96200282495173,3.00114365622488
"Bcl10",2.84892009824255,2.89869195571331,2.90781713167497,2.89135819961007,2.92385363935083,2.9071874168893,2.86447261280899,2.91440406640942,3.06630154505086,2.92726236633443,2.95364759585173,2.93717377339093
"Clec2g",2.9334734032997,2.86748102817126,2.98182674389773,2.86689782723,2.75457292102288,2.84520877697842,3.10276226029257,2.88720060599339,3.002235217252,2.95720367969674,2.84163892710154,2.99979295317552
"Mid2",2.90193695956143,2.95347003017491,2.94758205186209,2.91346715862696,2.90542277046216,2.96948346857313,2.89835103679739,2.9004697516807,2.89835103679739,2.86110062852269,2.91198865213691,2.97493385701417
"Ext2",2.91910102017775,2.97424875884604,2.94437126455881,2.94041806655725,2.91821540809532,2.98023205488977,2.95888889529751,2.94041806655725,2.79907742005528,2.94732283493837,2.8615089637418,2.85236945802275
"Zfta",2.85188047151763,2.98155097960239,2.89626002718594,2.98621656829113,2.96239117253072,2.96230418448094,2.84365939548583,2.82436272374362,2.92938422684999,2.95951492822862,2.94296491882373,2.88833394483942
"Abcb9",2.96703406828661,2.9156221552693,2.97278474848918,2.95338594236875,2.89722478222179,2.8794575525755,2.96646402969507,2.97533061842027,2.83302385016724,2.9481482653078,2.86092553136248,2.85665674668905
"Grm4",2.96851227544952,2.96999360239499,2.80150577291647,2.96851227544952,2.96851227544952,2.96851227544952,2.83947242661843,2.92639280095499,2.94468105011278,2.82806770856801,2.85943239049823,2.9800028688078
"Bcl9",2.94949482945938,2.91543989779604,2.91291822374789,2.90780028614217,2.91788404776867,2.91291822374789,2.91291822374789,2.91291822374789,2.91299468604479,2.9135524019261,2.91291822374789,2.93266605925022
"Nectin1",2.98960708778376,2.8815345273855,2.94246861405183,2.93286638743089,2.93310498217753,2.93384683170782,3.02737941624334,2.93310498217753,2.92437745190142,2.69167738526844,2.92133506228587,2.89982963071022
"Pofut2",2.8746279616336,2.89209899080141,2.84821721471319,2.91725123057886,2.87023832054505,2.88678437106601,3.02230835678701,2.95149487394427,2.9584979034154,2.94459705825009,2.87840622107953,2.9657929140301
"Gclm",2.90037625038428,2.88364290381676,2.98922241071901,2.94814807724994,2.86151114036281,2.85833539271383,2.87301144476226,2.93221066759696,3.03200853559766,2.95892679888979,2.91454977961103,2.85833539271383
"RGD1306063",2.84435151062383,2.90413165267418,2.93440124480267,2.94936700250535,2.92425689705952,2.96646918882492,2.8891381558048,2.8838231082176,2.93334988896802,2.89933236691455,2.94010507155471,2.94101722572211
"Gramd4",2.9133861718315,2.9133861718315,2.9133861718315,2.9133861718315,2.9133861718315,2.9133861718315,2.9133861718315,2.90605738101785,2.9133861718315,2.96817625551145,2.9133861718315,2.9133861718315
"Ccdc115",2.91680799916588,2.8978525330697,2.92108888892094,2.85847998400115,2.91680799916588,2.92145418061927,2.92580832606838,2.91214680638604,2.99471521750899,2.91680799916588,2.87010449331505,2.94833009419717
"Cdyl",2.85127251592387,2.92987895077721,2.94029023237476,2.94644076301037,2.93792880463968,2.896720966694,2.89780988897865,2.84483481063162,2.93618956309748,2.91604475747873,2.94813380291389,2.9546579625941
"Scyl1",2.95526257870286,2.93368809022171,2.91247300436043,2.89713673622755,2.92566440371693,2.92233605595797,2.93439759917784,2.93439759917784,2.82183023594372,2.93439759917784,2.88585477146101,2.94006364476193
